Target_Angle,Wavelength_nm,Period_nm
-52.67685533828592,582.6139370014762,488.42468484695405
-52.78660206400442,532.6692154073997,445.9039806213187
-55.7593479436308,485.14038846303555,391.2351996974591
-55.979463916712845,529.2499772773366,425.69682455101764
-77.51935720895563,444.6870835640439,303.63318885867267
-62.47002336887467,478.5720296069778,359.787017008364
-43.8728497443972,546.2156260837447,525.4142329806393
-56.576839847699496,443.4386679057618,354.20180284254417
-61.36117914539914,637.4595458300879,484.2123238381924
-61.988586050698224,403.468396030626,304.66975854925994
-59.26271131190913,496.4780274061925,385.08169653411875
-38.88680773107687,554.9954381271792,589.3699842227448
-31.679659453975376,678.684341142317,861.543112175205
-46.89215261834272,572.0356628117233,522.357848573426
-51.37610772801268,488.4711928044668,416.82328384433373
-33.090211978804334,505.6572062038358,617.4546095045689
-70.74836690099231,501.74768505785573,354.3117006326483
-47.203871875513684,454.1108138728647,412.5790900974465
-75.68163730892523,443.45460306434217,305.114314109653
-37.72050539211326,544.1906281313898,592.9841808441062
-32.84674784686567,481.0783123410173,591.3025637219536
-54.11580521931609,427.55286046149655,351.80703213900426
-39.456466841285334,464.943597046557,487.75203419279234
-76.86996377889307,556.2178220789885,380.7662473670138
-30.515169922686948,477.067968505268,626.361385224042
-50.63098375295175,471.32265472624283,406.4475129401807
-76.33738856725842,586.1969487277868,402.17821672271884
-49.220910336488416,606.8249095892199,534.2473011322343
-34.65546403002304,472.373766616803,553.8050058654836
-45.144747143089354,541.642386147574,509.3801116067498
-54.90051969172167,629.3700259062228,512.836872832875
-39.25758436716666,606.9712775812085,639.4477099143442
-53.328085257163096,420.78721748010736,349.75169137901094
-71.81715978929188,508.0212411800274,356.48153633156795
-73.63089850983064,616.9827075641447,428.69863417792305
-32.463036735536605,453.83124712684366,563.6723270561673
-38.04516790262868,458.77815476856006,496.28555973918424
-43.764506788340206,589.0515123347272,567.7364739164193
-59.74329254438009,485.12528607402106,374.42191173300597
-48.049737939623355,497.12512816547485,445.61708793996064
-72.20204567230377,556.8446857718365,389.8897966440857
-65.83359341414689,625.1741851002644,456.8181982312508
-35.02280115567541,549.4866590718912,638.3044472500804
-61.227875125604555,668.0280642512046,508.0789893275932
-35.65063126734892,431.9922456178548,494.12223780004484
-42.751783481823004,626.2447684330243,615.0294575655415
-38.893531676711405,563.0914580392773,597.8804519337001
-38.65309746003525,645.0059540765667,688.4430071089932
-60.81977623884296,494.92097829285467,377.9073886726739
-58.180246127708074,544.630434086448,427.30642712182566
-38.80140763938634,647.0793159351732,688.4302676453722
-79.50864027092159,649.5344150075719,440.38513569676564
-51.09183661841469,512.7971410353662,439.32808385762803
-34.85346640774683,646.6587985680295,754.3679175415682
-36.02845084775576,604.7195289625563,685.4051806999066
-59.194685686329734,522.8288570267068,405.8068917291632
-78.95347016917364,690.9116472701596,469.30305692702365
-58.59755508095989,409.26829632895186,319.66772101502124
-77.45207383083186,514.7988666323681,351.5972788696883
-52.20664253790134,492.0857935916273,415.14347691476615
-51.7920551826006,680.7281344207802,577.5457203721604
-55.00036796579411,429.8359708312805,349.8203139237801
-64.87127290777777,588.4073349946232,433.2787953629362
-48.38079832256663,614.9884076058408,548.4292180714068
-73.19430163394784,455.2527472084638,317.0424788935562
-31.464069238407312,444.9842542340202,568.3462927041373
-51.98820975142212,414.3493999609444,350.6009981837086
-55.54959249899589,447.6625601433363,361.9159199197955
-60.35161191315481,642.4645108786137,492.83255944568356
-43.80359561829316,683.1868499362517,657.9969499269433
-51.37399854929177,670.4266723301981,572.1067502336069
-54.22688751070283,509.5914387302522,418.72502827196513
-64.34549893416066,617.7626528554293,456.88054635750603
-68.6772092367907,648.113101250255,463.82582691891986
-66.89136636718936,643.7456465597894,466.60287435952426
-47.07915261447927,418.8054837895388,381.27201806691403
-79.97252614959818,464.4491120492388,314.43594732748556
-72.43326558935897,681.6834792100827,476.6853690925071
-43.00116865724844,621.9718498413064,607.976286835858
-39.75529028364138,650.3057214367437,677.9208383529759
-45.701062529169526,554.2369739210731,516.2615352462915
-52.617242649982245,517.9168145411884,434.53186468005276
-72.5399689159807,595.3670958942294,416.0817446031253
-68.91811318972672,541.8570171386858,387.15108018691404
-72.5623061752938,512.1286337910365,357.8653688593913
-43.597855745516426,504.3626689861154,487.5949314796081
-59.67306112259181,447.3720982849409,345.5311570637882
-44.16245311386872,558.8239567923354,534.7379046952366
-35.45115803597466,555.9539712173887,639.0179132980345
-64.20988717373403,577.2308649228911,427.3913810228191
-37.14987755977194,434.867096575876,480.06358696458193
-63.384888085323574,674.4768992426688,502.9453084668968
-62.39821524527046,622.6168369471173,468.3852116775648
-70.51242222120085,439.2892300337951,310.6557620183958
-36.97773022817822,423.80318313635746,469.7145668144647
-69.17400742544055,592.8762017538049,422.87987616952347
-79.96382629731185,502.4508158531852,340.17255691103713
-72.55212242929511,495.71456609423666,346.4148881013781
-67.59060381638332,651.9973183390858,470.1704960925945
-63.10826773473538,503.5429598454065,376.39792151710316
-51.08907423427147,589.654606608056,505.1937485348181
-66.52500839458011,561.1223534564497,407.836556098412
-66.20890175702266,478.8902147770333,348.9096653489916
-61.57491413436441,499.4920213699553,378.6438960396991
-69.81391891489142,682.9578669714126,485.10170556812704
-52.438194421341734,499.4118619599795,420.01114773513194
-36.06263560661953,635.2010292936823,719.3637261832969
-57.953386380461865,658.3826470302529,517.8304862107315
-43.25217643556713,421.31139873299196,409.9093653355775
-49.22165487145751,598.9316500641062,527.2921829645259
-30.8707451970613,624.7781682083571,811.7643577321909
-49.13952939589417,530.2065052560832,467.36567962861193
-70.44005530677273,570.7975229087629,403.8363783802982
-57.13611834691274,448.54175663062074,356.0015809564163
-30.490026346698553,495.54917822220904,651.1109420606849
-53.49219101199236,612.3000891815324,507.8531450786489
-44.57258238227037,580.7713699803033,551.6873126503643
-53.877532769858554,440.9157230877325,363.9004885836668
-50.234636072393855,696.4146094284692,603.9993782049879
-76.59896097786907,681.3367370198032,466.9384428122108
-32.05886494815079,467.23518527639783,586.8422013117226
-64.17940056409661,662.5361689867568,490.6790819757156
-72.55132981508707,480.150790821104,335.5400810595292
-77.96192923252377,569.1217391125635,387.94571550858586
-38.88181132721479,634.6153010231066,673.9941102352278
-56.565240098309694,503.22406030579987,402.00980285740803
-32.179478865860595,566.5442180374664,709.1910894245765
-54.95917622275442,535.1060824412747,435.7134284185593
-36.272904477049096,628.0595849684316,707.7142567413138
-71.89483373493567,543.602711613688,381.2798442111469
-35.69350013026824,570.0733593545742,651.3831597150468
-55.66441801932476,653.6673093808861,527.7374151589324
-56.05480344963769,609.5936612908272,489.88604246053063
-78.58252489658027,558.2509826185903,379.6808860618434
-62.74903470194441,538.3874787773206,403.73586020782966
-44.39201465384009,438.0296956005305,417.43128348591205
-42.03996549690692,416.9099449106292,415.0533227965769
-36.41241028225325,685.8326279690825,770.2610845879698
-67.82573620245297,455.9579687639614,328.249222588537
-64.53783280911694,483.06151224316534,356.6861646517343
-60.49385636540529,583.2845610240254,446.8057942596452
-32.04202214749942,648.3777154652036,814.7376505689948
-68.14144331971472,649.9425902535768,466.85955355250724
-62.09437885742396,648.8942252812938,489.51736751189856
-78.19444340552442,693.426402279275,472.2740198547895
-59.360106493840604,416.71091402389715,322.88627233387353
-45.1975953330854,519.9544594707995,488.53586578772286
-49.07602760946601,674.0763237707348,594.754408829305
-38.792035268911626,540.2013452800871,574.8393213461493
-66.14570911006925,661.388987026981,482.1092714899659
-65.38608300108626,405.29693520111886,297.2033483570917
-40.03250077388381,551.3103456007154,571.4049063529005
-37.92446615911393,676.7356647752757,734.0398492519944
-33.85024666010973,478.3848657325736,572.548324913979
-75.59878718408794,678.8974929524701,467.28128956920585
-41.653491684742555,402.54318616274514,403.78032546866484
-47.208176337590196,423.6782613565551,384.90304260783927
-44.025225418874534,543.0473867548247,520.9274993573245
-50.681230130539554,431.9138825339091,372.19548450358195
-65.70243996912416,467.67919466475644,342.0880120973976
-73.52978168631422,489.2575064135567,340.12806656641425
-39.12993747642701,544.44880280896,575.1492232282111
-64.32061718705825,517.1540905968002,382.5530023198238
-47.628107112124255,676.6442915948787,610.5911194819491
-79.02635841486463,665.804398446041,452.1369872768842
-44.94595796420384,624.4212673340236,589.2660811560896
-30.359647800393,597.7924933117023,788.4995630223149
-55.78199870099226,461.30231806900105,371.91125225968227
-37.53655421379689,580.5478775138849,635.2414091130902
-32.224721340919956,444.1188302624952,555.2443184413795
-64.91346159738544,535.8157353072583,394.41640526769555
-66.61296412542282,538.4571255319547,391.1026663970241
-53.03495065582513,606.9129869716394,506.3922486556058
-63.84427583782886,650.5380175422068,483.1688501046072
-56.91197241235669,496.15068081913694,394.7889320123284
-61.490055386096586,412.3543828476255,312.8396466550043
-59.83519865939806,414.0911114952721,319.29904954121224
-63.29113820277962,662.4472864861723,494.3810518447218
-39.981532433658565,545.8977580845926,566.3950292297097
-43.43533100183501,474.4037749267302,460.0042056650688
-51.9981574753846,409.6860182197906,346.6080549825649
-52.30640047095932,558.6293014137007,470.647509358721
-68.72058557934521,441.1284339560532,315.60289849180447
-48.3696829614766,525.1084201600199,468.3575282944783
-38.12525780295912,554.8233145048212,599.1133165597577
-42.57329852455379,468.76009773896715,461.9239554246745
-40.73667511921142,459.65104185163034,469.5705651806149
-66.5830009628011,405.9424212078578,294.9187454513707
-53.5169807312991,575.6562355313619,477.30723723249395
-65.43153489854917,460.13236331692883,337.2915719335959
-50.81098403788135,663.4685337483546,570.6772864185623
-74.48678012519525,581.1329649327542,402.06987779819104
-79.17601538613673,566.9242989241152,384.79553585825084
-63.49212543513058,551.4053993824408,410.7885562149154
-73.19062786181095,464.5930235172709,323.5534054574717
-55.396663358603135,690.8231332830973,559.5272869603318
-76.73104201769539,690.1133888423246,472.6949560723024
-71.5793242836414,496.3817273739492,348.7925695784354
-79.58892858830195,632.8648672068924,428.97226623273366
-61.15468676638903,435.7738197132683,331.6673754754375
-68.96033701341142,634.158653689554,452.97105446411035
-57.14340699891068,485.89957989138554,385.6202963937908
-42.956005213571146,486.74034279017724,476.19040184942037
-47.73775855648789,552.1699928342797,497.40039672622595
-74.70027073656581,517.6986885006239,357.8138597602921
-32.79739732993103,435.34934289213714,535.8112520077927
-59.57399430372041,577.9231428789863,446.81582898560634
-48.62420162520543,464.15308281468134,412.3659011008702
-49.33462690027778,533.343934391457,468.75327523007854
-74.22856032068836,469.30320694925433,325.1079491947665
-72.69111872731133,657.2755724879667,458.9682324332219
-59.94211877862344,501.40650318162045,386.2083590052056
-43.645942370216694,666.2472475497893,643.5306204924375
-53.7728173081012,497.8291730677914,411.4222571727976
-50.4146696894608,453.8491216159932,392.59807778572804
-47.680901460124765,572.990392804749,516.6217541894255
-35.13927892786482,566.541332876724,656.2135777906461
-57.155694335766015,585.6740671338871,464.73910421883824
-45.09156489372418,490.64187957290477,461.8441131420863
-63.04039714637642,495.9906747590114,370.975718667075
-45.96019679127654,471.2290250582759,437.0169055323793
-51.558174656740086,678.5202910674989,577.5330249308445
-32.618018709720374,604.8867194691635,748.1096608458049
-79.6269034952739,626.876724638264,424.86170257220095
-55.38051916375879,458.2489420322681,371.2276565474747
-31.21187970820864,598.4734872599483,769.932412259688
-57.061532938057205,628.7992951786955,499.4900594425922
-73.51769996528249,502.7368321228709,349.5205880487505
-68.62760671331013,447.3077821037424,320.226692351731
-65.0453342064727,609.1012748533589,447.88082277147873
-36.97323272995175,583.343077610041,646.6051255070952
-62.88685394937362,572.6854744426591,428.92570871057563
-68.31491890061301,454.7699937716685,326.27054884435205
-58.62095319827483,478.7476271313842,373.84286580054203
-74.63745022601758,587.4653587568881,406.15602537911974
-43.84948908924427,584.0758672255045,562.0710652967327
-42.107234986962524,566.4168500445332,563.1615178736795
-73.4784872471323,630.441809796174,438.3945219964662
-61.26991214957262,644.3971593708345,489.9088987306794
-30.072361026049965,482.9542406129817,642.5339745290264
-47.65657042555263,447.2822692873529,403.43635457084395
-72.89279929073373,460.3503352305135,321.1072766852586
-31.365975582087163,484.3926387795176,620.4164648571457
-30.162396413075445,684.3245717827506,907.9789273448258
-44.062964526256486,441.14863452145374,422.8912798252952
-75.70000185046389,663.6284473376039,456.5653032353488
-75.07387907350082,461.0132377612492,318.0743848783458
-55.9380972900754,504.5337139148064,406.01453143705487
-57.661843556981125,437.7617990188934,345.412710495445
-46.600400565859445,431.00810529272815,395.4677319418368
-42.18683310139049,428.5429129368617,425.42645329689867
-70.76109271060591,502.8276719997383,355.04680657152625
-35.31474302498207,557.1076266982684,642.494197199574
-54.36771854393179,460.242262003708,377.50799476336806
-61.71986297485422,679.8022694338893,514.6264777346473
-35.184014518551464,575.9256340502707,666.3442383880154
-55.98035477361731,665.5194264851225,535.2981487936903
-58.87606439562216,444.6456350942652,346.2765014312586
-67.12480302536824,443.0483464218452,320.57780004595907
-41.74180245737664,654.02581062484,654.9018226687655
-44.66637516453791,570.3944063706082,540.9319225239302
-58.476057331651674,681.5760385813264,533.0507184091412
-79.1563204990807,444.06905570432593,301.4283063255261
-40.87465914100572,407.8053938862589,415.4455731577515
-79.2951913561732,674.9681647256556,457.94835521865764
-65.71712665272406,609.6511315743658,445.883034350446
-71.30410348150116,642.1504145049917,451.9481152492991
-34.48206341181696,488.80420407974503,575.5903862298901
-45.02100937153161,400.91992584493386,377.8524044998902
-32.88681398254905,544.8639548647188,668.9782861783115
-48.57734975015876,697.0028247354071,619.6823497024079
-79.0644829960026,672.2612251203559,456.46292061525287
-35.26365311031692,421.60683551322785,486.83849099979574
-58.11863911855997,456.33509799205854,358.2708698340528
-30.303531140690616,493.36836913564355,651.8524366343679
-65.63414080220313,649.1201365829152,475.06056604042215
-39.85963461860205,647.414329523802,673.4334429441466
-36.47922685623814,455.5013508501564,510.7680057527896
-46.85089060803938,559.9240231434221,511.6430607155954
-68.55221489694907,550.5384597632442,394.33271413147054
-35.33065431556054,524.2841487393839,604.4030383350491
-41.491949789934765,560.7761367705916,564.2904149706487
-30.423221080865478,487.8366592077377,642.2495540074149
-78.4207431347809,559.4647517975528,380.7250234051571
-59.60727999944319,605.682454922687,468.11803979857285
-65.99498181923497,418.75098320030213,305.59859651199406
-62.569158557800726,690.1917699627102,518.4144607967173
-37.21822794348372,449.59107969003765,495.53798854467135
-59.74699694969971,508.0895989659132,392.1310848035361
-36.57077975706311,541.1882087536768,605.5435256234932
-50.06182269815639,412.2953321585869,358.4845260531552
-58.448156796264655,564.5085506747712,441.62589709918626
-57.9440557051078,660.9921300896845,519.935906033863
-35.95367129913705,670.3054488842329,761.1084690182489
-31.721798482326108,497.8574882767817,631.2437306739853
-69.9117156936907,567.6389826027983,402.9389815603112
-66.29612184980027,633.0392294829146,460.91070746150336
-34.090945228236905,475.85371356585415,565.978966475877
-36.37077594007767,558.5417524325283,627.9190157861367
-74.62918881948102,510.0164798994544,352.6241535885144
-68.45644508108899,513.4524879042976,368.0114170128267
-79.8080148108337,428.2412598039323,290.0713925050164
-42.699372460251084,522.0668905310597,513.2253365281972
-54.39014944344075,448.2637770409335,367.57967106712886
-41.822978803117785,490.38102173736627,490.25988286648305
-61.140006923865485,499.0843308699836,379.90661802102267
-35.7707119545659,529.1799836468334,603.5255795873359
-36.36215863715165,675.0741216878621,759.0810610166184
-33.594394570256135,589.2991256953366,710.0288115782207
-64.67930411320835,692.33861154643,510.61479560626555
-54.70362887166034,577.1954548776407,471.4642729633718
-60.8865608177315,641.6470129301388,489.624789113434
-73.96505232946794,650.2454398876876,451.04561503968966
-67.01642423776792,621.7011413680383,450.2062290410643
-53.086145908334544,600.9744917415105,501.1005513997381
-79.21779941971133,525.3744975509402,356.54430683291514
-52.81280505709866,570.1828435615059,477.1414409490599
-35.62253366167666,458.1150020898696,524.360590066178
-79.6327373626358,585.4739939150325,396.7938724254953
-31.141036500742366,554.2889566295003,714.547985687501
-57.49417797438761,641.2975766928867,506.952495381741
-45.45477443498547,670.763087335664,627.4411248736396
-55.177607550849245,439.8383655378745,357.1887620237136
-57.93564762972608,607.2723404846188,477.7238674901915
-42.00479481392438,685.0138924191632,682.4280419113895
-57.84293778686309,675.3642512251449,531.8296075036392
-67.80305560027688,650.3278750910932,468.25386719710383
-43.32549186219992,414.50230013007274,402.73709107176865
-49.171306665695354,475.7452349919617,419.1582071084277
-43.412134658202895,444.4865394161827,431.1794513011628
-71.02798654941012,678.0803382510724,478.0208518239998
-66.24911296047983,624.666944663709,454.9789620510017
-73.55982186092037,559.535390899082,388.9244798560136
-38.50249464508296,693.8200706263051,742.9887908450133
-33.67898190798758,458.4156296023112,551.1069723559577
-35.96917519293367,592.4715753396721,672.4799584275892
-38.05091664121182,582.8143084820913,630.3814679825451
-56.65413303374012,502.13627347595815,400.730794231192
-78.54560351813825,545.6140876253104,371.13458385055446
-47.861770830839106,470.61585059799165,423.1043899707293
-77.92541346801025,603.134426724394,411.1866636125367
-31.910039749458985,525.4722131020914,662.7381106289204
-76.34361014073292,407.06502909371545,279.2719539625083
-39.057630365248556,685.2355669221829,724.999901001978
-75.62374928596745,550.4257471817323,378.8125742017643
-32.81137150577306,611.6901639103835,752.5599487913488
-77.41097237475162,459.0789970534096,313.5918777600076
-40.039913215943045,438.1689153748108,454.0696913227223
-45.13570300365804,670.7265788939693,630.8746498565378
-54.547117205147906,577.2797569956687,472.4485396162295
-49.036044061773765,548.0052615648992,483.81158110733884
-63.3763984631575,556.3450106962331,414.887290157164
-78.74038836250386,470.86077916152567,320.06767613163333
-60.32132454024703,673.8059105538176,517.0300902994329
-66.07427047182746,464.27205538111434,338.61088395022625
-34.40026251528508,447.4018833501995,527.9351264519746
-61.390621453500266,679.0137663566622,515.6321540820487
-52.69248885232066,477.27215689092077,400.029953655918
-74.28911789598142,658.7454156669307,456.20736508761195
-49.4105549821551,631.753842248871,554.6143272499012
-63.972707202495954,514.5830852675394,381.7728337844
-41.40768641295395,476.20060188672966,479.9834794721904
-42.9686266762098,627.6965723668089,613.9462105437625
-48.80612154611368,579.2796072850161,513.2145641372355
-45.203176875325134,476.212104931907,447.39339038344565
-42.69394196950374,667.263839826139,656.0306644840379
-32.483435295040465,616.2947253258949,765.0288578971579
-71.83731658762295,672.7834392069092,472.04163861817796
-33.21507654456421,531.2411160892998,646.5342918303131
-74.36827578014838,438.4598542638224,303.5331937932378
-36.27326945340301,677.2226084770055,763.1058361346468
-33.263086853132954,580.4278091691269,705.4931599721159
-58.15023819903486,581.8178501412309,456.6314082832019
-55.12208962873609,575.2796323869147,467.49470822871893
-54.561728441594255,541.7179067589126,443.26407464407464
-58.72521637506989,476.5129239430977,371.6859351082843
-44.35283030595779,583.9065634062761,556.8373876891535
-63.14746367148056,615.5808232920342,459.9866468126129
-55.12011098535916,674.9629555069421,548.5144755173801
-46.73717334786626,421.6443124194547,386.00580804216594
-71.3250333490364,476.41285976574704,335.2599180978933
-66.3860548163355,633.00573602665,460.56948969603496
-49.6805170972311,632.5452080451798,553.0824546745359
-72.38088926144364,463.61035183772594,324.28589691329864
-76.0129125055887,455.41530366291835,312.8872394616308
-56.843313354218125,510.1420627778351,406.2394188867934
-40.74762250784604,418.874609525447,427.81925119930634
-75.78960782734934,619.1082356609181,425.76693402257666
-39.473981004775865,600.9426175314659,630.1886518727981
-32.421161320863455,657.61764829996,817.7209533698231
-46.37435044365654,529.014744131679,487.2143806587423
-66.34831722305199,591.0208027119195,430.1455679107878
-76.16370431767747,686.1848466337138,471.12727439527737
-61.864282340722,687.6406943876025,519.8570399477323
-77.591927348333,421.3232842461263,287.5999450903491
-34.61854196379483,400.56530348524916,470.05595731574243
-33.037686479401,687.9953185090053,841.2903363019032
-60.2095975371832,560.5949805840354,430.6395711111237
-78.30581612463774,610.1201622785829,415.36841478634784
-55.1360654477362,673.7791474115953,547.4462002786406
-32.575761296965254,529.9463797310129,656.1816046326555
-41.06093280387281,532.1959845844319,540.1404171710653
-42.23964532078853,450.0944712767609,446.3675111242023
-46.8928564568475,671.7484841755347,613.4041653017645
-32.18016917931063,594.3019918095882,743.9235872898939
-75.24463502489581,454.0807741874653,313.04405328640314
-55.77819723607476,567.9376043703658,457.90343717341705
-63.54653964770545,498.4491815168354,371.16134659577
-33.35864184475045,444.15459094195785,538.4886736683922
-32.70577339018247,454.56083421843965,560.8485507211875
-59.323388602027364,567.7771473430607,440.106307433065
-74.3648005252104,569.3155677798275,394.12754439172204
-56.42410004797735,636.9822343156977,509.69551218779867
-73.89095862850357,474.3952852609986,329.1890041803256
-70.54956365276198,674.7500146724133,477.05915810515285
-33.792689289746036,555.5838794641045,665.9406537337488
-40.09787371928449,461.2518066523858,477.4157361900638
-62.885533457767124,523.9841726810173,392.45440102896544
-52.17506912750208,677.0077816122182,571.395413737749
-44.53499068234603,543.4469628600598,516.5761803136276
-50.931692802398956,662.4145331437135,568.7950174729871
-52.25998231353172,447.94982054999167,377.6361144912971
-75.52761254107983,674.1875195827888,464.18786592090396
-35.17291418524765,529.1856416498308,612.4345170971839
-43.98653734038075,680.8380830592293,653.5623169446416
-56.87824082913569,659.8235558386993,525.225617513215
-64.91434633152959,597.9898920648773,440.1799035064294
-61.53186444796218,601.8539250859059,456.4259002377628
-77.08213688686973,463.4523963630698,316.99081223450486
-69.78044624097366,580.8489336768766,412.66292326242734
-57.853842098721515,564.8486715675112,444.74861295958857
-40.73413458367538,500.2441109021355,511.0659673705482
-52.543711570111995,551.6864572745368,463.31928051636515
-64.66911220972386,678.7430656084689,500.6299270846959
-71.89810874180424,401.5916991374374,281.66886583988133
-77.98681122111937,525.1372278392812,357.9302595175776
-60.272638306895885,500.0916162312602,383.9203178477256
-56.34596836522162,688.3693202259515,551.3135852449329
-30.884596156057416,692.1682693857078,898.9597383847581
-33.604953457509,575.6981606908164,693.4490431584555
-37.80524988187001,565.0020905321999,614.48725503996
-32.7379965594814,670.9637490431573,827.1275950716681
-50.04316194024632,401.96274212938135,349.59584567281894
-46.84392725694361,568.6841808766944,519.707061370122
-61.86770789341965,407.38972249647793,307.9771842251232
-56.783255396670135,690.448681395125,550.1993555006948
-59.79853796939298,496.04786720239093,382.63696789781443
-53.59886014688271,556.2403905515591,460.722106967811
-43.886857427712854,525.2705513791801,505.13836597306585
-77.64126574732384,668.0872372420552,455.95754040610365
-34.32045798800695,699.9453832475247,827.6213068342961
-76.94454997326537,420.5163933958687,287.7829023095186
-45.56190234323673,619.6093407949954,578.5275540149472
-55.63307226836487,510.3995871844761,412.22452207987214
-35.442116141377305,441.72187592452406,507.83119810328145
-33.54655341855046,521.6312588906463,629.2890808611494
-51.477272435930146,699.4439890572617,596.0111715871251
-67.0848688189839,507.2701898055613,367.1550443169917
-43.468238877427446,483.2198465393672,468.26870436544993
-58.117394446766,653.8514123799735,513.3488102076304
-43.932517026140914,660.3813999470369,634.5452702457299
-49.43065304465204,501.6607464495896,440.2737936522363
-75.32231592369124,489.60194218372925,337.4122319126721
-72.79198127474598,594.1844432642251,414.68554469400414
-55.80087717088149,461.55354511618293,372.03045460272097
-41.90528137360394,545.105620786808,544.0980915209715
-39.65919563665114,442.4031074943128,462.12205528785404
-77.7043676517857,491.42643346985557,335.30900365184067
-40.13582982553437,489.2444493096234,505.9913621718911
-70.40841554562695,608.4699895028338,430.57400387313197
-48.44851047677686,484.6819104984276,431.77253791343156
-79.28299237791191,669.5487110171703,454.28969161726206
-48.407787018139395,694.9138283107695,619.4452766277648
-47.57583124553631,424.31851037723527,383.216177668103
-61.87318144388115,519.2942895542809,392.55439302587007
-78.07584033134097,490.55231904824115,334.2472843579396
-78.81048028982164,505.597038553285,343.596227325802
-65.36030732334926,479.6064658209858,351.7668975939454
-67.73031828181769,514.7994583609075,370.8621023698533
-58.170108798651384,442.4243778306965,347.1556648616359
-67.78878695661659,483.9454826636013,348.48941347823376
-72.98898274852482,624.3453633869152,435.27413012927997
-54.30476515975116,503.213957695528,413.08056906306643
-60.99311314150515,462.3504691974544,352.4436779838052
-56.86583476165239,432.5332115694525,344.34906753344734
-58.12353067643386,504.4012441849558,395.98680505512925
-74.50239549369704,593.0227265861057,410.2650549423618
-47.780841510278506,475.9914613200013,428.48532785518637
-40.40920128003121,526.7337072747589,541.7046440168045
-52.81400551368146,685.7195739247516,573.8159758823931
-40.40425952406326,565.7088555500579,581.8465014218532
-54.92002128310096,559.581584759249,455.86132859529584
-75.17540526785294,522.9829937707269,360.6603984708624
-60.871676024123886,567.0519931021767,432.76582054766664
-72.77164266515388,695.3701823191534,485.3571805836449
-38.30954598077559,476.1420716376789,512.0552395766966
-75.04367962685885,682.578368454793,471.0086737685788
-60.08935822035579,444.7212953130993,342.03904571680795
-31.58798943702399,433.33160906396677,551.5152435006984
-61.65594776425184,596.4008487229491,451.76102634361143
-77.5698478130459,475.3537074007216,324.5092482455461
-33.958350023768105,533.317691892228,636.5045232472797
-59.1228065234786,618.8964305733513,480.7321470318201
-75.77393014348573,560.4524509489293,385.45548651776573
-30.484758416718726,404.1248047991588,531.0697488744026
-61.54564632329116,491.752969891911,372.880392267587
-53.74511459154813,419.40600093768376,346.7336529813421
-47.34946593243053,677.8343650167109,614.3979550775395
-61.3768244972688,638.3945780250409,484.8502892072134
-32.635104729370845,695.1525051029233,859.3478676149099
-67.65315231437,665.5328537325242,479.7156209069556
-30.22397384598538,542.5996061969004,718.6061583479241
-45.346787189617615,664.779255163161,623.0005671308395
-55.197931884233924,601.7315839984816,488.54026665907264
-48.85111252832758,557.3798969173002,493.4734464910818
-45.37379676027912,511.19381377536513,478.84438890112165
-71.54175727340481,604.2898527809214,424.7092136307123
-76.74162871359545,577.0400268861864,395.2278490416749
-73.68563424529444,584.2554947749475,405.8450589962368
-56.12156565249998,519.9493993471012,417.51828714758784
-74.20820875967415,621.794534286983,430.7889601721351
-76.04307825907719,424.40283029011835,291.5423242954994
-50.4619198523731,617.8476888337623,534.099549435761
-44.17229297527227,619.2283940820869,592.4340771968515
-34.91326029066602,554.7830186144133,646.2210286039756
-53.954596052461454,478.9849450805456,394.9328070814944
-77.31484602192208,555.7829543219109,379.79213499816086
-58.04537640351855,436.92585562781426,343.30590227428263
-63.378105089308576,485.5431326161165,362.0822744577231
-35.64419092459238,526.3899635782827,602.1908001176494
-37.175983207112814,601.970135497019,664.1346181412288
-53.223663097983625,456.1650303265121,379.6730433408053
-77.56323994918628,447.4512255197092,305.4688555209869
-48.03923207957644,582.3389086503337,522.0877683570802
-73.87420206587669,603.8636623009063,419.0641935883923
-36.014429671285576,425.096725843993,481.9781092916903
-60.85086034668551,409.9489550408805,312.93044288680375
-60.03064884552591,444.1449554203498,341.7974349337615
-72.99373750351342,670.3080104821743,467.3059925396347
-30.165835220245075,601.7915605562127,798.3896128288259
-39.496583359878606,676.3077733045673,708.8821048223136
-40.984381271474085,599.4144409501502,609.2972990910474
-77.49830440453687,689.5711722169217,470.8788397766536
-37.684682813494746,531.6720011394874,579.8119021841227
-31.84811751102802,579.7296814683535,732.4405882210813
-56.7230747370904,580.3556353616228,462.78781457641423
-56.42792312168408,400.94197493816864,320.8084366335993
-72.20234826839322,408.2363381081072,285.83717697283714
-77.44298250889011,443.57956324368416,302.9666295928235
-56.92727210700655,553.338866546277,440.2172029536548
-76.49970912098277,529.1579561221513,362.79649680886575
-66.25795756499149,561.9247176648512,409.2525864114841
-43.22795639977925,640.1472381998049,623.1028416505518
-76.42103554719631,646.6720835585973,443.5120985127078
-63.37215880909374,693.1044560665107,516.8930997202077
-50.70479663713169,567.264340016169,488.66718446736473
-64.01210422584654,504.1646466895394,373.9178568584355
-50.06564138718754,492.4083114620594,428.1176550900782
-35.70918839939796,502.2224729930714,573.636058561549
-65.94893735884499,497.14888057861833,362.9422906689561
-71.20438060853718,517.8759923666182,364.69861781455336
-66.44030995096938,422.46442634071394,307.25439782564587
-41.45573338783383,590.0297420642908,594.1520802545185
