angle_deg,period_nm
-42.051158407298466,547.7172935024383
-54.96902338330345,447.51497887592035
-34.41074438091143,649.1052577056877
-72.66927214200788,383.83401270548296
-47.703605348848036,495.81580155038813
-68.35604269240925,394.1168026299039
-72.16197856741803,385.767921167303
-45.828529242136476,510.4036315709276
-50.315769004563336,477.04037615618927
-42.25862708188344,545.2680930229592
-64.52687117769088,405.95085951984123
-57.60141718089051,434.33615504021407
-59.726416183479074,424.8768344447026
-30.795526801674292,717.1585166742393
-65.3875521630306,403.4353422930987
-65.25913808266165,403.36497578661266
-62.272589558569635,414.2555564908402
-51.77029593548393,467.6205014571259
-67.38386278681274,397.7467682894103
-34.235502981036305,652.3331715989947
-66.71572175668683,399.49536533058415
-35.20921342199026,636.3965087641207
-74.82624681767076,380.3519432836321
-47.17186488001738,499.7288887733623
-34.65072407808781,644.0163124503385
-71.56252808008853,386.53294701224326
-31.58365199503725,699.5167126399045
-57.35583197922442,434.99264734912174
-32.714244577948776,677.9589097752663
-46.15899781849765,509.62972858592076
-64.92065650632242,404.8888190035514
-70.58487375414468,388.91504612389224
-64.81324768874504,404.6946152122278
-75.34912953686626,378.29075244793665
-72.80660168283352,383.5042199639603
-74.76697798267594,380.5650739301981
-58.85282281292211,428.5714608840602
-40.22108118712068,568.1650601713314
-72.93082228918298,383.84546160661944
-73.4839783413832,382.2201350869823
-47.828552524133464,495.42051523300853
-70.14085090159668,389.6041743194705
-75.11949809455042,379.9235820820313
-71.65757108972112,386.46403914321286
-33.81343020616119,657.7125030745586
-38.92643736119046,583.1283097071267
-62.296771882245295,413.40145901113135
-47.20896163363036,500.23866360194023
-53.136216316598095,458.2853215757932
-46.1437868258718,507.3628361657159
-45.86644237686203,511.070004761914
-48.56329924700035,488.8300762424363
-66.69493157313457,398.64771876929495
-78.04967896185909,375.4181691095172
-57.221660900494555,436.1542646273896
-35.45130576546481,631.9865830590641
-51.5251370740712,468.1683679292869
-38.38044791490461,589.6656595151469
-30.418782851938595,723.2399901149288
-71.81918979308618,386.4296837771487
-45.41111804290088,514.6199376415574
-46.28532131499877,507.304604681939
-31.002227632086075,710.4201054046721
-30.719963302359986,716.8224642518334
-45.66606941379353,512.9330810978392
-67.81926040089029,396.11893398072533
-40.072208093470046,570.5757397683874
-74.6485432894481,380.74401205826865
-40.96503479141857,559.156499758898
-34.490193792765176,647.8238405254573
-60.85833026157824,419.67357649964475
-48.46823525084598,490.8173447455291
-58.492863395158686,430.5638084712682
-58.11174725059358,431.9132216645222
-64.481455544594,406.3846330755671
-41.89351897748377,549.9024304014376
-33.19117179167474,670.1793933689239
-32.962457038276945,674.9592560510928
-71.2609357562533,386.3417391696923
-36.2628175171717,620.1892811559185
-43.128427928643895,536.0713760903957
-67.35812996548553,397.9836114681224
-76.63576935392427,377.4550229276108
-66.6001366557811,399.53852341993615
-34.38958816092372,650.1746519856848
-48.34106625521139,491.6519936970336
-43.94726695510641,528.3804777380913
-67.1423824445452,398.89724920984804
-44.030592221258985,527.5292560207771
-78.59392468610382,373.9739150225975
-61.23393271134931,418.6488362923461
-48.66233257288344,488.1756296589297
-72.69517172293399,384.0832011277294
-38.84982127765326,585.3569874039139
-68.24843505940407,394.78244839619595
-47.38594435907769,497.39058737904963
-59.740142871233516,424.66205507232905
-50.19782022611764,476.9371757134655
-74.62747236855459,380.6008321695663
-79.15436000391963,373.5952145834135
-34.52177863098494,647.9505472690084
-66.51849956164087,400.13510731822225
-39.016149860977045,583.0713882752069
-30.032484976389988,732.12381949329
-69.42843710005444,391.9548353862112
-66.74146294083222,399.8862333126665
-46.85701061826671,502.17838650646075
-31.72756826996894,698.4975609303197
-34.209282590462806,651.8212699226672
-54.85622399672076,448.02461517699766
-40.24448587366377,567.7191801590251
-73.21270734500494,383.2624415159649
-31.128090789799387,709.9309261424319
-31.782338298200678,695.4971361754783
-71.81355210604146,386.11397363175297
-65.02884375984468,404.1997136744
-74.99225012466165,379.04981075904084
-66.41412005509102,399.71802879543714
-39.20221052923967,579.6788280851522
-61.08421964173702,419.1074637858362
-75.58015164266209,379.0297369831823
-62.88872376105478,411.32117281822934
-30.930833287935997,713.6062683463891
-48.515820237039854,488.87506982086404
-59.19195267969211,427.17716832718656
-71.6730743251365,386.01800912073907
-30.69116013581526,717.621128367914
-38.957549536843565,583.6391689452018
-65.92613487745403,401.36177308140617
-76.49656521394053,376.971851740339
-77.1687221311221,375.2226306588231
-73.98109252472331,381.8403345461768
-50.96157081927892,472.45586870489666
-33.56182893972538,663.2497148734238
-55.162828599700774,446.04778208792203
-37.85272587719014,598.2558757501283
-57.705669007009604,433.47450404231216
-44.57082271160874,522.2363439766948
-43.40636313567496,534.8245409010718
-71.30181470483306,386.8251299208605
-61.93919705120941,415.81876943770743
-48.134892173098805,492.63306972500243
-76.46516959078168,377.28783235565794
-61.92299061185217,415.6902430121358
-53.260026685940375,457.72856076146
-30.188775347768065,729.3744187342389
-56.273321868877964,440.84349205946256
-39.19716214428382,581.0539246739912
-58.39663574666911,429.9483460981171
-40.18046386901455,568.882181443105
-50.22925991899458,477.4437508949605
-35.67022792488008,629.2414540698643
-59.452872382494505,426.23242650607403
-49.78477900892606,480.1217068454427
-48.499065969058634,488.662606591687
-59.13085290997633,427.14961139457176
-72.78439781562592,383.4841619094453
-75.32202965438321,378.759024880977
-79.16642247001835,372.85643253567576
-36.32328678773927,618.7176568782434
-68.17625438806527,394.73805564760664
-69.4246625359116,390.71847207811436
-43.19822997869672,536.0266414326202
-63.999194345630414,408.8626382114475
-54.69776537940817,449.55543053613184
-71.87444673512718,385.7334834083562
-32.01271392690154,691.6458253390037
-37.42092999913813,603.1476289945671
-36.81051885174983,612.0121478762508
-59.66131257139974,424.83182507518
-41.88193931464136,548.7708714683696
-72.80619223051099,384.4653615938127
-79.56904987041099,372.27364013129295
-79.00135337109859,373.7960566581344
-50.66991312977198,473.9831977894504
-57.23025473760296,436.89425212806634
-54.099232554574016,452.81031061239827
-79.62684297913903,372.6249067034501
-58.86566901712871,428.264102692919
-44.09659193995696,526.9393091184808
-57.86531490162821,432.50780758814943
-43.389039684388884,533.3521745693043
-68.34905178015826,393.7948990405001
-39.34289977591373,577.8411617251904
-50.57843797732738,474.6972658243541
-69.46184502850468,391.67187794670923
-68.16397620730835,394.2257625878976
-48.59847677152315,488.7608831399081
-38.503020339377834,589.3017088153969
-59.21861089854224,426.72071139035637
-67.0849785436204,397.82965917146146
-36.64941965446998,614.0141296987524
-46.53658541245825,504.90691393126644
-57.59572563584618,434.01448402913957
-55.60499023603491,444.43405073163
-69.78717660318019,391.63114173067544
-48.6598684967578,488.00368075182996
-62.06287447285557,414.90173129065045
-30.217741166282536,728.5054427325578
-55.99082423690561,442.023664765934
-55.705719690519345,444.31075883051363
-51.70741062946641,466.06905830253766
-34.16219984406266,652.622273425236
-39.959095007012486,571.3851565044579
-57.44349651010793,434.89823339618096
-44.0650367013602,526.785265925296
-50.68822506096192,474.1159671950849
-55.38164756493755,445.9529892080031
-70.38421136078247,389.3392089342118
-56.80318682725546,437.8288439286138
-67.70907064887126,396.46160432142756
-34.25789250741727,651.105022902757
-63.22965932518265,410.9902029734467
-32.386799273331384,685.5646344438219
-53.34723549526444,455.8467493318936
-48.42278106619199,490.2098833603335
-52.85297777553361,459.2089579675174
-73.53096915166495,383.28706582978646
-61.20893904960295,418.1910306824808
-75.0426943861188,379.8088615305213
-48.85229779083092,486.91369326878277
-57.656290239978055,433.65152785046473
-41.10075142145316,557.2510916924513
-68.97647595003151,393.43798535566816
-71.77169707853325,386.40804137220755
-59.68338845181161,425.5773393866959
-33.670730839080946,661.3892443783654
-44.47890924937941,523.4767456767125
-59.05381876035406,427.410243098589
-54.136391512284476,452.3138084979507
-75.78934944114508,377.8468559018351
-30.771205181194347,716.7503946153305
-46.67963476525405,503.5913405223548
-65.72979657682887,402.3933683247566
-50.709580289237785,473.8430768999608
-74.5258816965503,380.56730698200965
-31.70816655962082,698.7934401491951
-71.2607506058317,387.1769205151024
-47.59848409723929,496.91968951537245
-67.72727687305348,397.04209349374725
-44.12193086757321,527.3661138691272
-41.158931637985944,557.7596425105958
-46.329013554428364,506.76848898258163
-49.27502698724037,483.93593704560993
-35.376545302399414,632.4983449403117
-76.0686644505121,377.9675344934559
-63.45426171099024,409.9892347133557
-67.5856260184577,396.64133367528916
-30.599301896728917,721.0628753168542
-60.53051101665633,420.6482078033394
-43.36936503798006,534.8284407527375
-45.76374180594977,512.2303545962784
-69.39593812613111,391.6957464599857
-68.05011598942244,395.2643878246629
-65.9357718223483,401.76030704064897
-59.44363608703104,426.4449530654759
-68.28374671747366,394.71798720448805
-79.0174258626576,373.56118747548106
-36.03034715964023,623.3675406473839
-31.7195084309558,698.6441725492238
-62.92148064842161,411.6556488163461
-63.07465602872635,411.23480446134084
-79.64540936128145,373.2824514955876
-45.987465583481296,509.90932137006394
-38.72800521256856,586.7478918483602
-72.66958498199985,383.75388004263374
-72.01668253164246,385.4205547186298
-40.49583750142811,565.4681682376722
-49.18546258229277,484.1497332392137
-77.75697211861414,375.1431005099407
-48.872650476885916,486.90477332112425
-64.5541138578117,405.6560698628548
-61.563742226457705,416.8033369935236
-41.51342908515599,553.2746181694914
-39.45324036636947,577.0474101712492
-59.98216865800847,424.00849245981266
-32.64235319968226,680.8238303170355
-59.676864102396394,424.41643763217564
-41.408198238494506,554.4251983407825
-55.806136771787045,443.5930415170562
-35.1233836738958,638.2716817115186
-34.61193781749107,645.9863916057426
-75.62915960644581,378.6205218414316
-33.175333434488714,670.5210116917743
-38.72325792397922,586.5369676496148
-40.434464284366655,564.815000585904
-69.95443301572388,390.386872499767
-39.74403956226676,574.3278547804989
-37.49336326574816,602.2818929899614
-65.54248327729245,402.8636919669988
-32.386996081883815,684.379550023361
-77.50699268004179,374.690005874464
-72.50453733764301,384.45899698908516
-53.12094309742429,458.52663526481297
-51.21037644388451,470.1752249779942
-47.74249583495483,494.83640747887847
-79.15154353422668,373.01005426276276
-31.98166126889349,692.8129747715474
-77.7705953632928,375.92057402839083
-72.84690236382988,384.2656533300243
-79.29927412369715,372.6540277834448
-51.65707833529527,467.90065188718
-33.386655803951385,665.8779520426631
-46.70264169597679,503.5050352954849
-38.86712657597863,584.0441040115941
-79.335939827071,373.37407691808005
-52.899235076013696,460.1673697823418
-57.02185112472391,437.0488039925769
-55.05160278896035,447.29915997276964
-76.3893407332406,377.43635191497344
-45.778231946534625,511.93349585206505
-54.838979257068274,449.0292302343074
-41.742557506936805,550.0212042947662
-55.735468296914235,443.6751765772536
-72.5309181886784,383.9847894836253
-47.5871522961089,496.60834590565264
-71.38068189474168,386.8301085881048
-36.380271832259254,618.1482763885973
-49.34418804653792,482.936390926281
-72.13980582215228,384.65892218812854
-31.883097125939656,692.743504316848
-54.08172683323397,452.69678299237796
-76.35507740641725,377.1532790925843
-48.658354779246636,488.04811735534383
-67.34005464935949,397.86363167093805
-39.81532740613488,572.1424973896717
-39.108896321690466,582.0994423324073
-31.05263220726691,711.9893254898893
-54.90652344877481,447.2556187711121
-57.252156013613146,435.9984008141764
-42.32621972767597,544.3225871874215
-73.37646718290367,381.5456466728335
-52.65422431034379,460.5559670270021
-52.68761999345745,461.3745628612169
-75.52634385948063,379.4497661449452
-59.10079572465432,427.70027751042176
-37.3357600716399,604.7725433092046
-37.19231890026698,606.5566573364563
-75.03811675401595,380.1723230125764
-75.46395586260846,379.60555179715544
-66.86522614990324,398.4973697588628
-36.26169687230033,618.6800614968698
-73.55487074632505,381.50417508289513
-44.00015986862769,528.5336089578988
-74.94171901934484,379.6870852925928
-48.84310731260873,487.08839518190445
-62.196635044042765,413.77944950676954
-40.55430185170665,563.5316656875028
-68.31547755873181,394.47431690053463
-48.039908530502004,493.1920224991605
-68.21587327120575,394.7070710625135
-44.31698584439231,524.2942073686426
-36.31609827196256,618.6330582589513
-73.659910043662,382.5619009741597
-36.670215570224826,614.1181174592641
-50.3212372792851,476.7071658966638
-73.6444754566488,381.78690721656733
-58.6229072320144,428.20466230823945
-71.95698532574511,385.4286005204957
-44.98260555667152,518.252977526893
-42.056593279102515,547.5655751707798
-74.71017398636005,381.3703169651898
-54.69300736526778,449.62182522970915
-39.26874719870414,580.8749699893983
-33.19184792245017,670.1600648995873
-54.324106662911504,451.0927467548727
-32.486038819429645,682.9236190472225
-53.21555147719851,458.63697203024736
-60.290475270004606,422.9323247617928
-37.58984357235523,600.7424258641039
-55.35086447709555,445.8273914184717
-56.40487447177385,439.56365964735977
-55.48437552950858,445.3660789777458
-37.660749906512734,601.056172580577
-38.402922915597394,590.2905431872916
-59.824000377989435,423.86134548105065
-63.335007006473745,410.4520328534839
-55.40359879804353,445.61734360840376
-51.36137451314455,469.4617268688808
-68.08313946860015,395.30207852297843
-40.302245764220466,566.7776508895424
-55.67586171337886,444.42337603848205
-63.29772257900202,410.74065897015436
-74.65895035180047,379.84063182969453
-68.05774197981965,394.90249512560024
-32.53594141220081,681.5803849440521
-64.74501565902366,405.7159706020389
-71.55703553164824,386.5758582162543
-56.96636041725034,437.08541651466703
-64.64561283198756,405.85603943249527
-78.2420374864403,374.40137263304007
-63.84273913602914,408.86212160095107
-52.79456880302657,460.5165157652383
-52.414381399001655,462.5584081930518
-62.17205394115557,414.7115408917604
-57.63486218736997,434.6737701048122
-31.724104088261683,696.9136886047811
-61.132576138484424,418.8625151434864
-67.08865933700085,398.04310128394263
-67.826647796662,396.1176248924166
-57.11176936479329,436.36173386265375
-42.0239925641528,547.7804887575631
-69.70059079057634,391.3805301565196
-44.535193642961595,522.313449353133
-78.94250883252919,373.10584241777906
-59.0533511008027,426.97443476200067
-41.206746739860655,555.9344626299693
-63.06335221127843,411.5330079046992
-51.81314492773002,465.8419433592918
-69.75103835870446,390.70387208726834
-42.900230443691385,538.9753737559845
-77.38604483656202,375.8921238436802
-37.372867756224984,603.831217894615
-70.0901806789166,390.05004965279625
-36.28009841458346,619.71501677787
-62.37353793497414,413.75709337059413
-43.86582127627567,529.0104469396625
-64.03873511069058,408.7313172424811
-34.70441643826762,644.5384987328498
-73.66814372408128,383.03192389917314
-71.07401053637007,387.4295336713856
-55.34849374205989,445.6894184867478
-75.9030780480927,377.5480415447018
-70.20099076491191,389.387855308305
-32.811680889399284,677.9440642017986
-31.17551694260564,707.9438686204553
-61.1870335334789,419.2780136093173
-33.835698949303215,657.6904516100454
-52.75876621632841,460.0965681724897
-66.51287670631164,399.65292684216496
-44.880063945970065,519.6007225706115
-47.05490967125714,501.3683627468599
-30.54373404456333,721.8317772923779
-66.74763562953584,398.9160019735276
-46.39702486691323,506.28301617051477
-77.39881224852766,375.59696667654754
-74.31769806516402,380.49511542833943
-79.80408125244534,372.2190823221147
-30.026965947016343,733.4892701142298
-39.88631514262611,570.7399474900707
-40.66384926332296,563.6102910080563
-54.51369623559101,450.15531157315894
-64.996645854728,404.2704048326151
-72.4367857768662,384.87920895913237
-65.76626305767681,402.69752065770257
-61.20143890354304,418.88462772014003
-42.1844951509853,546.2988848115443
-53.01691055484238,459.51322563176655
-76.12581867222586,377.0374907149107
-79.0985495520544,373.21030989029396
-74.88339102329684,379.4631043475018
-59.475064315131036,426.18087890891564
-33.340354147549085,666.8822560265132
-48.12987593953892,492.8112280568066
-39.908705006224245,571.824324258734
-56.68127027477257,438.4134518983753
-61.91669584024786,415.3534716905055
-74.57998136416886,380.8507163669919
-36.20334889068975,620.3006278836029
-40.841998548604856,560.7435674123543
-71.59409512011375,386.1329546451038
-54.38697180618698,450.88045557146927
-55.63125960393776,444.19692355068054
-48.74542236567357,487.3448913397597
-32.69065530043694,678.2307406586903
-51.01142791187602,471.87070306248216
-52.98913666106907,458.7941334719645
-77.48385335326681,375.2881587738254
-76.8546261990988,376.1796953341707
-70.63266043366056,388.62995145801744
-78.37646141541259,374.69676236966427
-42.832355221499384,540.1427811494283
-43.83348480030185,529.0486339723124
-73.19718827841785,383.8431785168048
-38.196054960235955,592.3760601880671
-72.2606982576944,385.3881300337524
-64.94122065013207,404.47363116674467
-67.55115504193175,396.38505754433373
-61.384645071347606,417.3738629187135
-67.26681170550191,397.52977468883347
-55.5524536780774,444.8939823001972
-59.62960593226573,425.2699385150265
-30.671525461033674,718.1128922650032
-77.20368249358872,375.6331704329586
-72.89093118063242,383.2926203921995
-77.35870530456988,375.73389442352885
-48.70794025088121,487.9042808606083
-77.27453612931401,375.5428243903191
-38.178013131193836,593.369190741704
-54.40306846590361,451.95159511013213
-53.64961877092331,455.02636690451317
-51.920274614390294,465.6115965811511
-71.45931468468946,386.9556069658791
-70.11548484427563,389.69537268105245
-64.05913385634976,408.02177924023994
-50.32517920890743,476.0460305481928
-69.49411120298927,392.18903522174276
-74.18341364333693,381.22665636785626
-31.49415567907839,701.4379688713715
-78.90090925951885,373.43565849436453
-39.86512973319892,571.7444820619274
-40.5982425212489,564.2251018735773
-65.1392943077452,403.60224758704084
-73.21866919963433,382.72043067671444
-72.71856766472882,383.7859270037636
-45.12841913814037,517.378518967769
-47.859670445691314,494.3565792133074
-40.862716287430665,559.6034260774258
-33.125941380044765,670.6910868115096
-45.4036318366704,514.8789871580422
-72.20742317242782,384.8438332612041
-67.82786916172947,396.2170469675111
-37.89031345634427,597.5783035803777
-69.53469620828957,391.3375504301103
-76.37388415227593,377.3728401799071
-44.835997297887474,518.9118184193804
-59.8736822254929,423.7523140876664
-33.99799737270482,656.3998213421226
-47.48724644531692,497.2161343511382
-75.47905111041696,378.4867053645321
-32.607171637316966,681.978159719782
-67.07213681798771,398.84389954626647
-63.13937547968571,411.2035868333983
-59.8869793158229,424.356513764745
-77.43878517978433,374.82215632937414
-55.174228888469756,446.316578051979
-73.83407544623539,381.582327757136
-59.951483665582415,423.4974781635347
-62.46451060039578,413.3041969442176
-41.35799582867483,553.5000237851743
-39.84147441836345,572.5423240751174
-72.3293558805456,385.0329670990558
-61.67244063103869,417.21596968519265
-61.33234194840841,417.5638029280994
-72.42947780319575,384.27555786123713
-40.07732474744047,567.9903073174202
-44.63858358322884,521.6938987280442
-70.48091068514826,389.3743298855848
-61.66390457031005,416.32731008228035
-74.70974875717428,380.93688527705
-48.5896701453478,488.76876714528095
-73.93140377256901,381.63048296996385
-30.70329156875411,717.1413509824849
-40.96589626560689,559.4364831243412
-60.488072520800245,420.49937854978316
-51.07180338603228,471.66085263499735
-34.43290918917956,648.9313619746877
-52.295035980208695,464.0782879858197
-71.27507568010225,386.76380892081164
-61.06483222094204,419.0345785583376
-37.84275674851273,598.0040304685908
-47.789349200519105,495.25973037258404
-47.463780783309986,497.1830510711752
-36.65892571557554,612.6613762917202
-35.30134712687477,634.7267741765465
-34.01037141102819,655.4310584387646
-75.25754033734219,378.93359468760735
-52.79369990184496,460.72018469374615
-42.97452393908407,537.8680700645876
-42.15365774364931,545.6286705442868
-49.66418990149981,480.0941654715147
-71.6606332408163,385.8502336832379
-40.128972302916786,570.2687485172355
-43.99443332425271,528.2720578025413
-75.69321142254819,378.47363186792484
-56.80950876628118,438.0686988064016
-71.30113002390982,387.00330587046
-63.126147714351404,411.53926993952325
-79.09594538971572,373.2252406190957
-59.98350657946209,423.7048965853949
-52.50615394218948,461.9741130340284
-49.02087035864566,486.6266447775398
-46.82548274356449,503.15702432052115
-38.185434344877,593.8503172926148
-69.2268546362135,391.9310304175714
-73.97590887807661,381.8928229104629
-37.42314140510372,603.18261652392
-72.16935925536751,385.2102900148254
-31.261995933190235,707.7071008614505
-37.87308853006815,596.6373381581308
-54.95616970552004,447.94839960899753
-30.928928753898738,713.7072402000083
-75.13116354459979,379.5668293930854
-64.84671194124492,404.89610579266645
-48.08877924796943,493.7397708922358
-62.49965657634107,412.8393783009238
-33.58137240096041,663.8724128293926
-76.71869559110912,377.2008475501018
-52.52940839695177,462.8695188752733
-50.45668663024428,474.72916611680444
-47.36359381113879,497.9809773876095
-67.21668883340928,398.2898882224547
-61.77167862400678,415.37961552365704
-37.815973516751114,597.0662557042497
-70.252861551492,389.3863033295296
-38.656607641331895,587.1067429863361
-51.86722885486288,466.89410156727166
-41.890624440295895,549.0382399421873
-44.319631686826426,524.4946044795565
-69.62442523075605,391.26190437966136
-51.559363178306356,468.353119928815
-36.613842359745384,615.0517823342777
-58.394188159903536,430.44815298599616
-31.670461488834164,697.0034955627926
-57.389244994914094,434.8900862269628
-72.86071816660576,384.25158573524055
-60.52826599611634,421.2449830031255
-32.41487968047314,683.8002251233147
-64.01395753300729,408.3616992322764
-36.59509200664686,614.3563552840156
-35.93746591590551,624.6086888305427
-62.490673783401945,413.465366374739
-75.8371170974684,377.99432079105617
-43.77210454205909,530.0780830918566
-64.4243850493007,406.4204041961966
-40.85381928712138,559.7554037853386
-57.86725758697834,433.0719960721808
-55.73666288286892,443.0706530930544
-41.10452966257316,557.8155915062225
-60.881833446918606,420.28727138535237
-57.84363273385428,432.98390864906975
-61.19047656151889,417.97079173896185
-61.632974236136,416.6506129452267
-53.70267115492703,454.56782324881897
-39.56002777494246,576.0599025979972
-61.91158440387171,415.55568880126333
-53.78726397311317,455.2310040035896
-46.46363372786996,506.3790851648041
-66.52802768481725,399.6822344959797
-66.12385975488037,401.26858285953796
-33.32934364882726,667.070610470043
-43.82327133344557,529.5492661463883
-51.14066618883456,470.70692313557504
-47.6139972789694,496.8017056368671
-78.53502784482909,374.66807052014906
-49.094851721915155,485.5280620690262
-54.52455633878991,450.66403102980644
-52.712516011028214,461.2901200814965
-62.02880865845914,415.3936068525151
-75.9263051143529,377.582536690622
-70.33303831939739,390.04364315934225
-32.462764339366416,684.3546052660251
-59.5650218864533,425.1669706754657
-56.665842208456795,438.7068345655565
-77.36451050732805,375.997325776572
-78.12168852280097,374.89629674849044
-44.14092764766212,526.391654312061
-53.09526679394443,457.9693219108616
-54.564700789186666,450.1619083230869
-67.84377347886657,396.1186657244501
-42.76246341850389,540.4332358504828
-71.5881710445754,386.58363845659125
-70.503262816949,388.86455753080054
-56.964391432586226,437.81123597753657
-65.68600689440295,402.38089076790095
-67.62685093834268,396.33013790216177
-47.73811777233342,495.3533188324946
-47.45141273907277,496.8432307888358
-38.77414651000354,585.3870216964153
-59.114571651351206,427.54722024981277
-76.34574544869248,377.45903734188767
-66.31668075392712,400.99632429423684
-30.999726840159155,711.7399061816844
-50.187071238364894,477.5767377682574
-44.51314575994898,523.4225176651876
-79.63210851872927,373.6261021991993
-54.08971339087395,452.77600644457146
-78.12356712340984,374.2960851989634
-51.538489395427604,468.6657871231746
-33.961457518196234,657.5862739392758
-31.579043474979606,699.9548550021344
-52.97236623055379,459.6696778147157
-57.0897597373892,437.29272477288976
-32.7491452875753,678.4943148303619
-46.31950840016525,507.0679181772074
-76.75503602307953,376.4236545706974
-56.71372111662512,438.5929410898018
-67.98774907678481,395.67828945688797
-56.50978392756592,440.05810133293784
-57.226721399681914,436.22830463829666
-50.892759859262895,472.3493472853361
-62.16147548253744,414.88626008351525
-71.7864775272036,386.33822924082676
-54.814028270502185,448.80966242963365
-38.4898557827119,588.6474186134603
-46.799388596619885,502.9075477213816
-63.08160670373921,411.6113703214377
-33.22384886205714,668.2823393586307
-34.38962143754089,647.8183602018025
-69.53258003079506,391.9638471746667
-78.02912074398185,375.00946156399334
-42.93456458246189,538.6219095654984
-38.61948693254234,586.8373854032654
-31.606771702432233,700.1459624780446
-35.50818029558447,631.4660423641794
-49.973261589679254,478.07826258887513
-53.49738303938096,456.79937902538177
-78.60794743687069,374.09505356213
-67.6671776577611,396.2427348084709
-57.01926241335368,436.9392464735862
-48.57480499582161,488.02066760714257
-52.13740833407947,464.7133657015481
-42.868200515915476,539.107785345117
-66.01165345564796,401.2524108161105
-51.75236961737634,467.4844777461759
-75.5928878304604,378.0479979179034
-59.316723820839655,426.1015293784642
-42.49195835226995,542.3570666910949
-45.3299573285478,515.4406276031474
-30.46786314139105,723.1787583075743
-66.1054437006122,401.21116692444616
-55.09053504130104,446.968060727797
-63.523479311300164,409.2704244754416
-57.96984429704126,433.2369281551989
-37.1524935065306,608.5900367148319
-45.78954624057567,511.61788493337787
-35.87794043262092,625.1730318416118
-69.82444458340568,391.2123570481396
-36.3319441079281,617.9905750428486
-77.01188629108078,376.16751878575957
-35.57003597814238,629.9001136081113
-63.54631102696361,409.0736766929371
-64.27061832929668,406.9069790802923
-54.395571165066805,450.5838600176266
-32.96549061383841,673.8623931247879
-77.61093176592973,375.4189254034394
-62.388451246462736,413.5364363551015
-37.17140056583322,606.6367646766271
-60.19727612822666,422.4551716521037
-70.04215512014665,390.41007525999424
-58.76029093342941,428.78372399360944
-60.72237492541653,420.7104804295142
-34.22918992666483,652.2283006137903
-41.903281212845144,549.3185540297088
-54.744222212799684,449.64857920398055
-30.581471663921448,719.8954977550728
-56.73612343620383,438.3085601600215
-77.08810845898624,376.8417131725199
-66.88628390925075,398.56620330267936
-58.19647598903437,430.22890111699706
-72.15486879269399,385.12107259352035
-32.62174368379785,680.2497437208027
-41.65755510911134,550.2026177389841
-66.58563997861137,400.1021652650642
-50.459773324104205,475.12385231518624
-43.9275421445214,528.7036178748587
-32.9360535546601,674.2357965469702
-35.918232541229465,624.2336919994531
-54.240388693089315,451.3678329270832
-41.26736901034912,555.3947976662008
-51.892762308620746,466.4948184466425
-52.364805497723,462.94451469717285
-74.26290208309041,380.7471128029885
-73.69311709919239,381.678295810967
-53.52331924887713,456.54242493203077
-66.55692275104967,400.2411348676895
-78.94815487697657,374.0379336653463
-43.85803980498939,529.4573800560657
-78.37567016549175,374.4530535308752
-50.23615794479727,476.423650415756
-53.04031029363428,458.76044508013064
-31.559265471109775,700.0950591407002
-55.78934303261792,442.57306923716106
-76.81992818111013,376.984678919939
-52.41560160967691,462.3747460516612
-37.94519146919493,597.0088895043172
-30.157535785928005,730.5038308439077
-58.48284131554638,430.35522891355697
-63.985062875162875,408.2559981702198
-34.66733515240006,644.2231822751405
-70.43789354619393,389.8503925940616
-49.22855424835367,484.18394716938536
-59.71427879095262,424.74620226793
-77.94588175222223,374.6902996655102
-62.635576284715114,412.4815249307886
-66.73857387486628,399.2997666976404
-45.695442302825654,512.4753640098469
-32.560475115404095,680.7587986177023
-66.59764063106812,398.95823805782885
-39.426703042415916,576.612280101582
-77.23200915307953,376.4128187589198
-53.09394949800934,458.26922110794095
-76.47249681450528,377.00126363220585
-33.29835044346803,668.8511675861363
-41.68243597213049,550.75852271988
-47.102504439770385,500.15530944731256
-38.80518091876679,584.6494699835629
-47.624010221491844,497.1451778692761
-31.552780141285446,702.1000555988068
-44.30210260676142,525.372868149653
-33.76706952088766,660.2052489310532
-54.143405399468094,452.1411099804089
-74.14677935090687,381.90663426918616
-53.59111392884914,455.7207042677795
-73.65635859684534,382.4331245492399
-50.37532604117975,475.9926870875163
-55.87534697361686,442.8122277483479
-48.87123010836092,487.5999145959849
-79.49765094725842,373.11520190329645
-70.25797541723179,390.1294600790131
-55.433478404393455,445.3849771562969
-32.474821920543256,682.316735464416
-60.81954798224208,419.72009215530096
-58.78139869731827,428.7957442998453
-44.26519554966889,524.9960400265452
-49.8103621356941,479.4534425492099
-65.05369249508334,404.881215215431
-59.459180221628614,425.49724005478436
-69.11501005713838,392.5057927056402
-31.698927043489576,698.0136219031639
-73.46828092213201,382.2524250366571
-61.40816077167903,418.19730823652446
-78.70805138899944,373.48693952959854
-68.91102540332268,393.09071464916053
-40.976443080992254,559.2949283765423
-69.94123838555603,390.3232523716434
-75.99682987355172,377.40677857317434
-56.277341007773835,441.22963379022383
-79.50153826327407,373.1865040257749
-75.76169227868334,378.0316669688977
-39.618706521851244,575.4118930240385
-41.42633275701968,554.3724119881556
-34.2430589797552,650.7801551370541
-37.274228204462524,604.9126315740575
-45.8412218380091,511.6781366712695
-77.38335713496686,375.8557748232773
-40.85756910066713,560.181085489266
