Wavelength_nm,Target_Angle,Period_nm
628.4521929029571,-58.111162492210525,493.44087931058476
580.9133707898644,-73.30889608225262,404.31034773532394
493.6856727667766,-70.79522931907285,348.51923108663624
529.200306859852,-41.42935293524084,533.1756126838093
456.1740846816171,-63.88682997903916,338.6870540101182
518.2280945716202,-64.01760960759458,384.33012853274295
411.050745130991,-69.7787636946316,292.0333102357681
594.9467009949904,-63.39913189146972,443.58582340273597
614.0102660692212,-77.04677380626572,420.028482376351
671.3773047559505,-69.81509482116405,476.8724894910216
487.0460904879924,-63.75259591459939,362.024760462308
624.2734358427925,-73.4886899791761,434.08225742373565
613.1587517949886,-51.22188020004467,524.3515369873146
692.6956394173815,-73.3844438590571,481.9196613824154
497.59834802924246,-77.61757519795276,339.63273424907675
432.8609814932114,-51.084685685909086,370.88183720858785
664.726362546085,-42.3772143509023,657.4854796069457
586.1657975784643,-48.042496313967945,525.4917934061583
634.5487825429936,-63.29828091535166,473.53084192028314
491.44394038433063,-39.14000151228155,519.0434612956298
509.4523183714821,-52.416817072909026,428.578290956544
650.4822409641138,-79.14526164298448,441.55522838473087
663.7805878259403,-53.9843377310243,547.0939625618714
635.7484971670793,-47.38264737916484,575.9436168343054
631.6966135679098,-41.18377990532268,639.5537589818794
432.2497962976727,-52.82267015978642,361.6688188244558
520.6823872070694,-43.66312272777911,502.7709619371539
421.89481441928524,-67.46464558322185,304.5149935378576
614.8040922798531,-62.97734975463198,460.099888011354
628.2008914502667,-62.69606849628757,471.3113956809571
576.1310065189111,-38.90843080114192,611.5285096952019
583.2352809413613,-77.057247360194,398.9593463995762
620.9318926339806,-60.56681734764765,475.3021475532184
610.1427703964622,-46.66021160629295,559.2793937669209
403.2686419076029,-75.81169166566076,277.3048381362382
465.5854993776577,-73.50565205544326,323.71180277712426
655.7043402857914,-52.79616368501876,548.8286572568425
667.5782434378168,-71.19560637283145,470.1464426069826
534.1470870315276,-77.0208396316263,365.43423786452433
517.143532157832,-62.818190540050345,387.564405727332
529.4786231793008,-47.535835874608296,478.4951493515652
550.4322241424659,-67.1538067391338,398.1928770912374
623.5655431588468,-70.7029837224171,440.45598908763924
589.0714471318485,-31.023923056219967,761.9662409578976
536.9886967453425,-51.82855616542955,455.36555310450416
564.282395825403,-70.91865269349474,398.05948793423477
613.8416777175071,-74.28109117294736,425.12650015838415
626.3613928453311,-57.64200043820264,494.33424389948874
408.12509644846233,-31.917452546270365,514.6302013881909
531.2695975441428,-34.1674663460426,630.64658171109
695.2783883247354,-41.77250728134716,695.7918630906598
598.7247238243475,-57.11450695056834,475.31564707570516
496.53907257628265,-43.941006812334834,477.0395890661254
609.6207115450902,-46.77309570705779,557.7649382447536
555.3050957590224,-53.685310384465424,459.43684017906475
630.6434968714651,-59.60014910796727,487.4454411580358
633.0621736656465,-34.51848742562391,744.7718535365524
600.7286334565772,-58.16175344375899,471.41441731690213
522.8160510449347,-46.3775882420381,481.4795475969957
693.7899992252215,-41.558290982696015,697.2255748362589
698.8230747389794,-54.85014862551583,569.782370736285
465.9253793152202,-54.489298903063315,381.5899639071206
411.8786715397233,-55.37261983684284,333.6948451941717
645.5650753583324,-75.23849007109757,445.0662286359582
582.948014632738,-66.29102603471424,424.4562779623853
699.0184642238389,-58.99171168351816,543.7127887116437
633.9053096096734,-43.8998717009969,609.4655449010615
692.7641631276656,-59.07023851068287,538.4050264344975
699.5575338968779,-71.39015916491262,492.1019206407492
461.36318726348054,-59.41624972312232,357.27765205103987
613.3333402151724,-55.18435178473669,498.0416878581886
400.15299670478305,-68.71801930907941,286.292242973502
470.57037399119395,-55.2513544251147,381.80442685518733
445.8716332150686,-73.74559166273943,309.62394423141694
479.81865709747746,-63.32281247874167,357.9867133432019
682.1677782270534,-47.82710716071361,613.6349052475887
428.5008285468792,-42.02240627040398,426.73765198434864
551.3845330298386,-33.46424507221129,666.6280198653758
498.18809307126617,-62.085574114214396,375.857213967376
418.3101155719713,-64.51298708965405,308.9384186561613
644.9701629217714,-72.86673224614384,449.94783773065336
680.9514942705537,-79.27481356960428,462.0389824952132
519.7826152046731,-47.809858195946404,467.6910712930473
440.22483158649493,-67.29824237391298,318.12994025270353
435.5622810926945,-45.70073551224174,405.7205038836597
565.6012839655953,-52.74432245364157,473.7374251965836
407.9895060742315,-40.55802349813762,418.31062266141294
406.00154932785057,-65.96779158752616,296.3569030042931
466.48217702271864,-78.6701304464178,317.1689885636733
530.4255178719967,-63.19500460581455,396.1888932470615
541.6550819903402,-32.98369301685536,663.3048801442859
656.4049624278605,-55.838031714839985,528.8554741190695
423.7907424260159,-66.6174534823949,307.80551649320046
493.5663052644843,-40.45813417161325,507.0860439811532
537.0697212743471,-35.82038432324097,611.7877999376296
554.3838373713285,-79.21545954312677,376.2343611606507
604.8813393098038,-67.09410841615846,437.77478717574274
464.71704713968285,-72.4955717546069,324.8541564755275
664.4065720917249,-67.69131308465141,478.77281816529216
504.0406659364011,-38.57549114901214,538.8977271351545
634.2363537939377,-78.50508821657807,431.4786597025162
569.1825308933461,-44.129541626876616,544.9724285591303
546.989552898139,-50.21630614247394,474.5295964588385
483.7993055591022,-47.75830956953543,435.66940391449384
633.5625445258353,-63.73815206957094,470.9900249562728
446.5989901954564,-73.69785613736724,310.2044972503922
476.44024734311904,-71.14277618226203,335.6417560024239
670.433105754774,-51.36681949550253,572.1695287447164
459.11906021329486,-52.7251800491301,384.6475996328957
541.8951299956401,-37.99343276185589,586.8751650622613
699.1615431922903,-68.13362119882771,502.24147678842064
663.1035876828561,-69.37043142154509,472.3576531124511
668.6305302268318,-67.3916180467444,482.85951508167807
678.9794796944936,-33.81467716569566,813.3802338999604
676.4842669841335,-49.8203076862828,590.2812819999946
614.5728871363408,-33.786641872973775,736.7629676227725
699.0732667893318,-66.78443743351022,507.11043684568637
514.772111744682,-68.4427635344907,368.99203858558695
509.96528144997706,-57.86242758092727,401.4969143797243
474.55069825068205,-39.800932265242906,494.22927694120455
564.6445990489639,-41.10052671371605,572.6193195539604
673.8179878265194,-75.30803172659466,464.396208388289
423.96982028556806,-32.738188876291275,522.644192842262
476.5178357408425,-42.25595285861718,472.42401456807903
516.5390023520322,-34.744458761962555,604.2268540519506
573.4486601798391,-59.38626963456436,444.2135900555497
501.6015774662492,-57.171484062929636,397.9558350000216
647.9451822943214,-65.32278426582903,475.377664796443
425.6606077898386,-47.313713323870424,386.0463356783245
441.21059637247083,-44.816512554592826,417.31591470812475
446.7805453948235,-53.36793636135904,371.1647971423963
466.3008676973943,-53.14223788289887,388.522346917518
408.2704722507537,-66.93655527312015,295.8251373300642
450.846482476017,-57.73731519159628,355.440973231462
660.760026419442,-30.049593223481352,879.6948574235
429.682846615157,-63.57638939070338,319.8728400298817
583.4941998212796,-63.20361838419278,435.79420273379526
525.7774295276843,-53.66783435216017,435.10441073076896
473.5444059692354,-74.35348814578674,327.8449098585712
498.7346238684482,-49.915502850669164,434.57278332175275
674.9395918697619,-68.56005145183167,483.4112107667327
639.3111790899305,-72.48908493701153,446.91778003606606
609.1433651231155,-79.33949727850415,413.2276572920946
694.8407619115058,-67.5526895606767,501.20277785512366
590.2145129309095,-30.349539269958704,778.7386312060181
675.3481161271585,-66.94857659766447,489.3008952625602
652.5882043701383,-74.19221520921714,452.15900905837447
561.2137563741122,-77.28956359708519,383.5413842117794
403.31631960910283,-30.346004779241337,532.1981864292583
530.5816716591823,-57.231952780892904,420.6615940749651
520.1214211630111,-52.56225266827242,436.70197656920794
507.751105350937,-75.88629045456179,349.03686992019504
670.8594381374922,-72.81134708815416,468.14858960392183
534.0814112095266,-54.97508849994774,434.79442070155534
612.3914522919647,-68.05103021077234,440.16542198477197
430.764437777394,-46.4267558298103,396.38197629653524
439.3085517436897,-43.24262000912402,427.49525471555734
478.5464696742397,-44.73661378883457,453.2663661019946
686.3488085364339,-61.885571194335675,518.7773315500751
677.9948224193708,-64.28718661652418,501.67211224316344
618.363286621352,-69.20661293042217,440.9636268120411
497.4383508590106,-50.70309701066707,428.5263190788799
671.6179698787016,-72.31386862364596,469.9578496305446
402.7189294559933,-52.5941246825466,337.98514194391544
485.5206521416875,-69.62655294532352,345.2799651455761
641.4965676928366,-30.494393250846038,842.7647446878556
605.5632239015407,-55.870709440844905,487.7043758736188
562.3521490414316,-75.73449105722388,386.82961599608916
487.1986364044791,-55.15970362894829,395.73564726410325
638.9626198088938,-45.25969172199763,599.7077437742337
449.0578625824361,-52.45146227929685,377.5956181524933
541.8760350585338,-34.72643820002478,634.1527111583754
596.0374834616189,-53.247751180886524,495.93519902562304
443.0427112402644,-53.55337388725704,367.17790707026285
672.0368211658076,-55.390144239925675,544.3541830702443
606.9263922933246,-37.97207058101062,657.6182953351239
624.5757180135408,-59.69296324827633,482.297713504687
682.4816010717984,-37.530013671379635,746.8893008711802
654.121341307341,-61.048321388357934,498.3620642142506
621.8238668193885,-42.33033818401178,615.6025370722147
519.2305817161227,-69.05153521669595,370.6530000066126
597.3388795077248,-49.19767264417111,526.0799000183812
620.6872450652527,-34.6703840880108,727.4118558265759
457.1770903362478,-32.144337991970545,572.845518522275
429.49710012758914,-63.20718786206836,320.7683257608232
660.5188628385702,-78.59210457383949,449.2207460062597
645.717236700805,-61.31511662033682,490.7004317058399
477.8426948715455,-74.37900242947839,330.7794844000274
458.4381350912805,-72.47057939746597,320.5090910097261
567.4778893745798,-50.667113207440764,489.11450703506523
409.0423953167584,-65.69454815370162,299.21622486278653
582.5557294631171,-44.52547063890945,553.8447488558044
632.507516688848,-47.868433957455935,568.5923088452375
470.3204361171207,-62.58260805753581,353.2224373387741
588.7140980761151,-37.296448979616656,647.7153671895896
450.68711233039556,-52.523366385237885,378.600670348201
490.914024495576,-46.31871026591887,452.54329550383056
564.0727057795684,-35.40659861696876,649.0587985980616
572.6400666558961,-68.18243169562771,411.2145566123472
438.2705641646294,-71.31456824686762,308.43757557735427
582.8245310974297,-51.7805928911112,494.5598957787669
608.7358919270281,-63.80007804709537,452.29297341138505
595.428943658805,-66.44827135489405,433.0236290464804
608.591703280689,-34.711404447043385,712.499216044908
698.0439803000882,-66.23913283871937,508.46243380348955
606.0491187254647,-64.6681218350563,447.0157030921999
660.3768725755342,-55.7406645090986,532.670651842043
633.7134610592296,-79.84173809805792,429.20368868902744
423.68644807947044,-60.625018892890424,324.131889062626
612.5684705745851,-66.33695658648138,445.86671116403267
437.3666165198468,-68.77840739047159,312.7887460766989
488.7171714855024,-62.686625006307175,366.6941232573329
472.11218620943987,-68.01356217014168,339.4271452957421
488.4978840951939,-64.19893384102053,361.7254199253294
590.0073735919286,-30.449714640871555,776.148872263736
597.7874418364643,-35.66345415794612,683.5491681889071
690.7737802633271,-76.28047241784688,474.04102895733547
642.7759682951964,-41.79615436638063,642.9536486954538
670.1371218243946,-47.677663843622014,604.2426439895363
422.1765149937291,-69.37447843146869,300.7267784723532
501.19534780290223,-50.356849693863865,433.91678608644645
523.0857131959477,-69.25905103616385,372.89040108473154
580.7305766771321,-64.22941988265418,429.91183179703893
681.3354870404844,-78.78193595488169,463.0711562180609
617.0734634923448,-51.384975736935935,526.4973474833378
669.6657261586436,-71.47300469906108,470.8458511280662
490.62363978204905,-33.406713188824185,594.0704094993899
530.3337853659636,-46.011502048426095,491.4052254168225
548.8617639850024,-38.46323753577095,588.2645783453058
549.2091760650153,-63.160716364922806,410.3430510077436
419.9324895453701,-63.28965475988079,313.3975709146588
681.7207576303206,-73.7993665853705,473.2739281841349
664.4172995910691,-60.895371205932435,506.95681832407377
639.234676022893,-36.57230083241062,715.2235804174593
522.403069449261,-35.9574096736297,593.1171192201767
575.6775475661362,-46.19092672791375,531.8155699755598
591.1940889001398,-45.075726761976675,556.6479076009379
658.2371143091393,-48.3693644575979,587.1012904048256
464.5894891964338,-61.69419201098057,351.7901200816421
654.2262662879967,-46.806471101404355,598.2487825682402
560.7397196696936,-49.323987499372926,492.90993205718274
504.342894875775,-62.44709679761664,379.24049635049835
542.5764707824086,-44.69893153790341,514.255314008651
485.263176075719,-40.74404860463946,495.6613637024628
491.19108279130165,-33.10392420160181,599.5699436100934
688.5499498873959,-46.035204668178466,637.7530868733804
636.2147276247417,-59.486441273294005,492.32583395504383
431.96100808251157,-32.26886263901612,539.385330194395
587.0648648252907,-70.72684804312962,414.61327811165893
521.4386217585214,-39.549101527010144,545.9467820698591
653.0829487412325,-56.93362499908114,519.5326238120059
579.0166868102087,-33.02059958472471,708.3545910881061
693.3675573731377,-65.8517960793342,506.57527945528386
482.86819406958205,-70.35800391460921,341.8010818469502
628.9833654780931,-65.47895969391325,460.8904487832441
646.043220385561,-66.48677499591976,469.6952076928318
429.5289606968021,-75.18649881068188,296.1973002314371
638.9199966311938,-35.23819288405594,738.238691749966
417.5624265850234,-42.618623826073545,411.1190400129925
645.9630735478235,-50.06145904903029,561.6580610279293
601.5525915413402,-36.32825119069902,676.9546913078983
432.921234163735,-30.180793088578383,574.0935400601935
425.0806843073242,-47.54251728842434,384.10869338818856
659.2211509436406,-72.29508337185564,461.3315573957013
472.7438894186852,-67.77853515497621,340.4480184450311
455.2565576570114,-56.162353761998986,365.3955108453754
554.8015876521373,-44.06392250365554,531.8314098984293
428.39631411809177,-66.75069042303988,310.8389164331196
677.9864045715767,-44.834834881404305,641.0623477796563
681.6609021727943,-51.45616588909441,581.0282551527964
557.9979478334247,-79.57002707760678,378.2484684222802
637.2330425717737,-44.40220048924253,607.1568192655845
475.61405790162115,-37.965536776250744,515.4137582984057
530.093777419609,-69.24399547496411,377.9238359569154
595.3377234856973,-40.07689684938334,616.4685952146804
437.5213718351707,-66.63809306908414,317.7288096409946
466.38302661166995,-43.84901299874671,448.8161330413948
629.0334686728194,-48.992731438122604,555.7129668858231
598.7571731151112,-65.68540511371621,438.02495306423936
442.6429940141168,-30.31427729342956,584.6450037766313
481.5867538116549,-41.16487745510334,487.76075407635074
523.0946654421668,-37.321327082445,575.1916839100868
625.0066571163343,-33.759029250701296,749.8113403332438
572.2800068802694,-69.38603936480524,407.6182616754178
667.0249508640275,-34.48524385209839,785.3903859952785
460.70906809653684,-78.28179143540572,313.67693443591764
652.5815891927457,-65.23199097203599,479.12870595652277
496.99692985802466,-56.99217612713511,395.1023044926908
553.6806252353356,-53.92793575401763,456.6756051791141
678.9527480901119,-50.03185220940139,590.5978351412613
472.3904926764892,-67.19415554712509,341.6347649056114
606.6067452793502,-59.27785936599342,470.4265485057252
507.52772271404467,-37.007821085106514,562.1171375424975
570.1519300555605,-75.2774140801958,393.0045510174707
436.83543943574523,-40.84988730301584,445.24196159032977
564.3057169087432,-55.91134467374388,454.2584359906049
589.1248085257355,-46.72072256773062,539.4762027873691
443.54190797984216,-33.43423431096944,536.6708277173868
418.54470815333616,-57.31369105056296,331.5311237748701
442.643911136955,-74.04543824955503,306.91844316950795
517.3610325143276,-63.69599370422682,384.7456736947834
629.4668585833431,-49.98938737711242,547.8922478551746
617.6966390931599,-54.9731067086457,502.8775719889547
577.871602421579,-55.25956143763846,468.8183310979236
582.1926228763826,-68.03573139348322,418.5046141526003
636.7658774282784,-60.78075546943943,486.4011609637862
513.014846180601,-77.45434079096867,350.3757435252618
425.88194732006366,-58.855857861297565,331.73457389558365
523.6147677668158,-47.940194028443344,470.17092649821313
554.0177206377031,-71.76186584120255,388.88098737155605
405.7022200077014,-66.5533186649229,294.8104228728656
670.3952995490753,-53.22463348141578,557.9730681571222
409.45665559213387,-41.21569546528926,414.285851055387
611.3295461942786,-51.67043668567382,519.5355563694701
537.9934940533798,-52.723175342073475,450.74020023511133
476.3166424849147,-63.490252061915974,354.8543722227281
445.93405927172,-67.59448958209887,321.56447441809314
596.8024325412754,-49.787530264299384,521.0049170155403
637.4593213495166,-71.41845036150988,448.34460450582117
507.7289150609173,-66.0842799653849,370.27689421349476
465.0502653078972,-36.115215814686195,526.005719063341
657.1994110397978,-73.24169072882425,457.5659709503199
422.7965955686625,-77.57804262695079,288.62104044432226
594.60491347127,-56.8404542638728,473.51482523825274
593.158970503129,-65.53286885334283,434.45368080180793
507.8414728868025,-68.50056949511409,363.87926026953113
461.37501164513156,-38.97163860677411,489.0537726194259
505.09656163186673,-30.598934473508216,661.5210861221651
496.4466078370573,-34.58720254399886,583.032936850826
668.343416676046,-61.41050385831239,507.43324969750245
475.80226358727305,-71.98027254952582,333.5627406027564
457.92168213901937,-36.70415710990235,510.77403703249695
564.8423439056472,-78.54933259518035,384.20885551377944
652.2238464060446,-39.125111150028744,689.0728438395998
669.7666455924182,-49.759562215627746,584.943702882306
517.9665276412709,-43.033856341724324,506.0018102768646
667.7846002267095,-55.247388139504224,541.8432083646488
572.3065210911634,-73.43787158025279,398.0523968175806
521.0070915213626,-41.08877548904454,528.4897614331294
582.3319671632206,-78.78165326827528,395.7835843623323
534.959408608426,-69.05488775620984,381.87247710922395
528.6862336697632,-56.60036377334032,422.1799313384551
655.4413041660632,-65.1460499030984,481.5621347956956
544.2602375908677,-55.368177161228175,440.9710288709964
453.1290082882251,-47.014323354919846,412.9542363246428
494.8239156038515,-76.96238614375544,338.61127159175015
614.6041063862423,-70.03457317871428,435.93635593699025
681.0304400116307,-69.54588001390646,484.57139561238716
669.3851030146134,-61.16853801104486,509.40106802804024
588.0137727870363,-38.38486614561468,631.3149479422514
481.4923392232522,-68.61378064573063,344.7319088705274
633.543048734871,-67.03769006459825,458.7093925891287
493.86487377877984,-71.55939780082224,347.06427385739136
491.27598502292864,-64.08032950841546,364.1477602768173
538.8920995437137,-66.95201937492277,390.42626898926784
524.7519944291706,-59.877218726361,404.455604740072
453.4088588816091,-38.09914634649122,489.8877497002561
585.4218039164986,-33.87844536310673,700.1403380305686
406.25104787862426,-72.43191989765296,284.08400169991086
537.2400976908731,-33.31197510441768,652.1516741977771
447.3122934135854,-66.88603680840947,324.23595972558707
469.60186038454214,-43.582565977459694,454.11704145363274
467.4996031052714,-49.952560933557706,407.13458838458075
618.5627795985832,-47.62993392723765,558.1632181729943
424.35451161750785,-60.55046242270946,324.8812174521249
543.123151467764,-61.88728331228589,410.51354290025944
486.791295131216,-76.72827873535694,333.4327530574841
619.258246913371,-66.308320984958,450.83475230476023
670.9670874912808,-41.07503905045937,680.7906657074412
603.6650100667907,-54.55916002148015,493.9684396358061
477.3411750975908,-37.29277794417523,525.224766480922
495.70818051200484,-59.305355896861144,384.31459851902144
512.2015598119867,-54.98464592854867,416.9333477824956
546.1436088342426,-62.0276898322024,412.2580425546077
594.9042513836152,-30.230496798658407,787.7232681536739
502.5095021470669,-51.10607785250909,430.4280288341685
466.11090716994744,-34.707337614161176,545.7479738142922
680.6108498214187,-41.18861457904267,689.0099509591947
412.619754164551,-51.62564873732734,350.8799205537133
423.7098027198736,-36.940834112166044,470.0131481385913
455.986447470048,-59.443469510360565,353.0148495656605
511.01861886099266,-54.927882014088794,416.25956230545535
496.1468911796087,-70.19381885720998,351.56148817257497
616.3856645793478,-52.913274119840416,515.120459114925
637.9646608039567,-51.66756034653197,542.1928036995985
523.1587341840147,-63.08421781183324,391.14399502650554
690.161036752658,-55.19909628431813,560.3274005585288
671.4985677916975,-63.08057482541962,502.06771728146265
544.9708468735456,-38.93792517355322,578.0852577959214
496.78361843242527,-75.43308349225254,342.1888921404225
429.1232471420972,-78.38320990732103,292.06473610781455
533.5636366197576,-75.13355851375184,368.0282790858564
663.8564777758263,-33.68720825705803,797.9159194334834
406.6750376485676,-42.59701062045568,400.5638966946751
597.7344225699285,-36.790355278459614,665.381643885802
433.43864187505505,-78.89057445690975,294.4773109352814
454.19096528425973,-53.0974024062381,378.65461254889175
435.4176699285442,-67.25182670507961,314.76280651764773
458.9217902947214,-41.99208742404448,457.3020461311369
661.9552276001897,-57.625989018348896,522.5179936484577
417.4730358314414,-55.55451005782093,337.48911880741326
639.2562997954028,-58.169446529841565,501.60671343168053
421.8133643033775,-36.60780986521613,471.56252734194896
623.8258968464883,-39.39038887787845,655.3472321624471
562.1783961885246,-59.58402097660008,434.5982661399004
499.6709785740578,-42.47399473158842,493.3154688021238
472.1875680188157,-78.2942506471671,321.47765742508085
574.159451337321,-75.08227116275442,396.12373604167357
540.1937134465204,-36.16482331856239,610.2744685944374
525.5696794412075,-77.4274358680438,358.98791915351643
476.9286083955123,-73.16932823946811,332.1815223739011
653.1556174605921,-58.54610759001865,510.44111259835404
545.7470101453903,-76.03442205848478,374.91344695035434
400.8940392346993,-61.984405107271456,302.73754551077474
483.6136311240837,-42.66116537566948,475.76723399527054
483.90850400709303,-34.67465058272154,567.0535277200283
690.6298118704581,-46.05610165290696,639.454608604539
527.8015238249033,-63.43011902804188,393.41661171973834
445.96969607038335,-79.40272303477546,302.4720669140312
594.1186621147149,-53.80255969652423,490.81243802902304
615.0996574249357,-32.779031724203854,757.4178378335744
442.0846925799031,-34.99336764609949,513.9190569298186
678.6669479966554,-37.9844756231042,735.1468784966496
596.6282503309312,-64.16177725690838,441.9329936261779
487.84179960853083,-57.77467482324961,384.44939365600436
523.0449159665919,-61.04448522996758,398.51229936919924
606.8791870983199,-37.270807504630746,668.0935707289094
457.200574306352,-36.47910839649614,512.674832056454
598.0351288375462,-70.8849655923803,421.95543526652153
525.4608353028173,-61.54955771068212,398.4252388133786
607.0787827556203,-49.81402591196856,529.7690459958355
553.0639607092932,-67.00027693045229,400.55036027865015
686.7098676756616,-78.46346221742631,467.2461813259347
646.1866762849461,-50.62147450063793,557.3183021069473
553.5267662671523,-57.16339207992077,439.191764150058
572.192413140493,-32.74820306893259,705.1722945310778
634.0401547585276,-75.02889652815823,437.5453733449093
447.9787115729018,-69.3158572349631,319.22942088414914
469.9614749950707,-47.922472356678185,422.11169351569066
573.8618030481176,-45.7957641227818,533.6816599420822
568.2093452392799,-48.23919066851239,507.82961907276086
485.9846675349183,-51.92506241372885,411.5698445389479
667.5515372034348,-34.770171710257934,780.3704794860536
400.4957464425913,-30.56866830023243,524.9952275229214
699.043282097737,-71.3398869881773,491.88568877538046
404.5821514188654,-66.35514138568281,294.43996262048336
691.5468100785884,-41.33451133342567,698.0518907949689
570.0399531414133,-70.43021260869173,403.3250246666113
404.3110617780247,-41.843035472017945,404.0531442524787
583.594259059068,-31.04307363187045,754.4622308477367
698.0890425776117,-31.091593817621156,901.2117732063895
613.2122085607832,-39.16919167468691,647.2451496625747
562.0280263293143,-37.75298607062067,611.9724897347903
630.0335273599729,-34.03056442331088,750.5289986542583
425.8500080204245,-59.24605473624148,330.35782951598486
564.1055844330106,-72.42930946000027,394.4745114228857
674.9870121034338,-76.07961550066591,463.6070384804387
423.3355600601404,-76.02538947432912,290.83149478309286
696.3117429148595,-36.04788808772617,788.8503220838643
471.4642158487443,-54.3800410699353,386.6530664363408
479.2855663637446,-68.4832244249329,343.4593148012648
651.1857333549283,-66.36078440093212,473.8885189178481
482.21434245938065,-69.21316886476403,343.85894600693155
523.9753009699829,-50.08092870396185,455.4614242299629
450.21185546204083,-54.563645905223595,368.3799008766173
553.2348971546439,-52.623502520717125,464.1249702675709
645.9701289953375,-56.58544982905262,515.9250069012113
469.23517675410255,-55.86672492397476,377.92723867904425
639.1942432259875,-63.15643691220936,477.593676923864
593.5917787052815,-45.96858332191309,550.4179874472991
502.5778913734192,-37.34689979730063,552.3082782924106
673.3924489487713,-75.4611964774817,463.7795171688015
610.705438259532,-58.76622893715319,476.15084399339946
687.565955593788,-72.70077076029708,480.0944733489789
568.4727209878104,-54.494322014488475,465.54647134808124
421.5945811169286,-50.782078332391514,362.7805492971498
637.1882018149231,-51.140173622440926,545.5262181855101
667.71313437799,-70.24427489957642,472.9806698311757
558.1463768741902,-32.57333525879845,691.1447506020669
460.222654949723,-35.37122439685381,530.0226172926336
549.0373775289088,-75.01082511903033,378.9177035733026
419.31523177860424,-67.92724604483068,301.65236387273217
602.2720841993013,-50.8413251962426,517.8161564452059
497.74536373170497,-36.67032406391066,555.6342953911789
595.4019822608532,-33.227390251194166,724.3819879157859
648.1136473428489,-78.54456295290592,440.85788737425884
653.6814385295189,-78.73115584037828,444.35430405809865
573.1531586114028,-72.75979030984894,400.0773399774715
521.8762799283483,-55.91261557066049,420.0970094491248
454.62028368340737,-70.904744752294,320.727920168633
684.3681468054025,-32.81124579120966,841.9782442535351
693.0487965627556,-30.18890926017385,918.8229207897523
498.5496759093483,-66.44266849368829,362.5839751484938
645.3625471555382,-64.89099215431551,475.1415813375849
631.2687049838746,-42.268102799321795,625.6993720704132
474.8063890376036,-70.21848125041201,336.3878452033165
461.2366853674293,-32.09631771889918,578.7042764717703
419.57213625264495,-40.03232044446972,434.86663611036204
513.9924773375225,-66.30036923275979,374.2215579386803
475.6513316995558,-74.21930837269292,329.52062018703657
591.7052286780288,-52.661608254996366,496.14689991872274
557.3863304858124,-73.8732474835889,386.81211152796476
660.1045235416027,-48.67623139061914,585.9858614930378
423.82710988977294,-45.51232123438053,396.0624431938922
635.5279919493976,-52.252105375512,535.8275714563176
575.7646734968777,-31.539041587676156,733.8141957913241
678.5625290282145,-59.72320242636181,523.8248355192502
483.6509839632089,-44.32324085725109,461.4733583768968
507.07447044145454,-52.02418256698391,428.84978301595334
592.5256231394649,-66.81729313446634,429.7147438091695
646.0125373596068,-67.94605189531332,464.67495467408116
529.2810195353943,-76.14905663670739,363.42165740690655
464.69824402109583,-79.23486947357748,315.34861600290526
560.2027951921568,-65.71825809736643,409.71415276592535
543.0311561819278,-70.84502973424418,383.23897261036313
679.0506143943035,-69.19693176812157,484.27169974539675
632.8282858654973,-66.61471330700437,459.6420971616696
461.4872986696842,-33.358771563292805,559.5007545709635
607.9561011362183,-78.71518702517969,413.29447032340823
510.092912018935,-58.07245086555023,400.67742174074317
510.7407723892405,-32.21945006034589,638.6293283924982
463.437852816066,-54.945643664478794,377.41965340674324
552.5249654072551,-38.656839563691626,589.6858591419632
471.97537565635747,-59.29521178137719,365.953403576873
670.1019891622884,-59.36947372281065,519.1747512961406
657.2170508761544,-53.658662901067686,543.9406354245276
427.7182086811257,-76.36357222666592,293.4165008771992
542.8132548662804,-34.79057898283985,634.2255758395637
527.7650393395088,-59.40512221588513,408.7458828474882
592.2982348378467,-46.322538520875156,545.9682960966776
690.4219842591227,-30.104075617496015,917.6769615455238
675.1296305749022,-41.603954409401105,677.8636354040093
471.42615461337175,-35.4507372267253,541.8665585379636
698.8458712601939,-41.74368505437502,699.7561482889495
591.8914627910488,-30.23002728629422,783.745002718373
601.682096207421,-73.48432905304264,418.38303726006166
687.4928088108804,-48.13669091084721,615.4216488062392
530.1864760748554,-74.67603772945205,366.4873851564953
690.2557563415722,-58.666424630558176,538.74403481537
534.9469827153857,-79.1280180963235,363.14946820068434
490.59406808618087,-72.36750140715444,343.185927359785
449.4465648970679,-48.59064364653324,399.50642346630366
597.0619906778077,-40.45922963883652,613.4029251163386
469.33955818768084,-55.539080900354044,379.48860763091614
511.9550379591045,-50.14548081808263,444.5940858153203
656.0697511634138,-79.36801022676671,445.0197140694609
674.1749736688099,-49.39831666919122,591.9640270492949
600.3704538204579,-47.131769581408555,546.0989479923437
517.0836591965657,-78.33249983410562,351.9954827890676
488.77714331878997,-63.99424825524669,362.56068558427114
572.2469999294656,-43.315615779898735,556.1060121624374
535.940154616051,-78.96322990166091,364.02627422082145
674.3090560734286,-76.88184851582903,461.5848357124436
520.5458221252982,-42.68813061724974,511.83887179333345
555.4137653234175,-62.16512392470916,418.72343426201434
698.1094090381475,-34.79792649315871,815.5238183736707
531.3082114674135,-67.63270006056399,383.02282098545425
426.27184517986905,-60.90842748331457,325.20828921595813
679.2497247452463,-54.765082684480504,554.4034988261826
501.2142536449437,-74.83004790274892,346.20680557538776
609.215057226294,-56.568393191066946,486.6649794960819
419.46376542818155,-47.00046334539527,382.36000017887545
580.490720747001,-55.27208283589023,470.8718309846305
